,Mean,SD,Naive SE,Time-series SE,2.5%,25%,50%,75%,97.5%
mu,0.8579367731063446,0.026236731367977738,0.00026236731367977736,0.0002698633047140206,0.8061109742776006,0.8403639193883465,0.8578075549627564,0.8755111029487385,0.9091486021062982
age_years,1.0195411096796327,0.14116909260791616,0.0014116909260791617,0.001411690926079161,0.7416236222467064,0.9255635000628125,1.019896079678956,1.1112464354014793,1.3000771583607775
abs_contrast,-0.046344635912645524,0.07450545149318606,0.0007450545149318606,0.0007450545149318612,-0.19177719535333948,-0.09697417023982603,-0.04730049514151259,0.005544811344196253,0.09813887191812805
n_trials,0.028991596696344206,0.0027391269417930274,2.7391269417930273e-05,2.7544683394144445e-05,0.023634084058313718,0.02711242496191778,0.028944776513223136,0.03083309487783107,0.03436457421556007
sig2,11.420352618198429,0.12563131266776523,0.0012563131266776523,0.0012563131266776504,11.177321286017326,11.334435509260382,11.420737750189943,11.504813306217983,11.667364990528949
g,0.069289779436046,0.16871006120994722,0.001687100612099472,0.001735592196409994,0.012263018269436635,0.025667398522739412,0.04082151209391232,0.07109583996012656,0.30255260142572027
