eid,threshold_l,threshold_r,threshold,bias_l,bias_r,bias,lapselow_l,lapselow_r,lapselow,lapsehigh_l,lapsehigh_r,lapsehigh,corr_rt_median,rt_median,rt_raw_median,rt_CV,rt_raw_CV,corr_rt_CV,rt_MAD,rt_raw_MAD,corr_rt_MAD,bias_shift,lapselow_shift,lapsehigh_shift,abs_bias,mean_lapse,mouse_age,age_group,age_months,age_years
73918ae1-e4fd-4c18-b132-00cb555b1ad2,20.97541064274362,19.8574095941579,17.559153850927533,2.9593711475638527,-5.973477388898317,-1.0107203625710703,0.0299880641177016,0.14800757468504816,0.08411140306203327,0.09823203921544013,0.028198446870615738,0.05567693138316779,0.2685666666666293,0.2691085820722492,0.2691085820722492,0.8992915633742739,0.8992915633742739,0.8528351256106694,0.056008582072252094,0.056008582072252094,0.0543999999999869,8.93284853646217,-0.11801951056734655,0.0700335923448244,1.0107203625710703,0.06989416722260053,191,young,6.366666666666666,0.5232876712328767
d2832a38-27f6-452d-91d6-af72d794136c,7.274186348198726,7.108801939767391,8.953288249330114,3.8926796822830534,0.003508088150462288,0.008200243538534097,0.01502757276432943,0.010238722440856416,1.4735407984822675e-11,3.5941363696281425e-11,5.288863858468229e-11,8.762835142349835e-10,0.3454660056685839,0.35648575450267117,0.35648575450267117,0.7541365401643159,0.7541365401643159,0.7484602663124951,0.10920426970108117,0.10920426970108117,0.10041334936249768,3.8891715941325913,0.004788850323473015,-1.6947274888400864e-11,0.008200243538534097,4.455094611099031e-10,252,old,8.4,0.6904109589041096
0cc486c3-8c7b-494d-aa04-b70e2690bcba,6.537130758069935,5.00000000833783,5.521018400813157,0.4159769613638537,-1.233952789672792,-0.5563639424400038,3.1051033095814024e-11,3.0230493914340455e-11,1.4384394021488542e-08,0.010899974135238246,0.003822614009681409,0.007174945447632263,0.40145098797970036,0.4025154422347441,0.4025154422347441,0.5979666193194311,0.5979666193194311,0.5598973758287838,0.0990068706014427,0.0990068706014427,0.09760904372274123,1.6499297510366457,8.205391814735692e-13,0.007077360125556837,0.5563639424400038,0.0035874799160131423,253,old,8.433333333333334,0.6931506849315069
e9fc0a2d-c69d-44d1-9fa3-314782387cae,17.38981486515641,28.927595258787836,18.09708871973978,9.456235168527058,12.89148011679364,10.15943587317126,0.0003672017778738766,1.2186965933237805e-14,3.5858304754275273e-07,0.07170256528285604,0.0003559069667010554,0.051905303106567345,0.4020994130487452,0.4387919986455699,0.4387919986455699,0.7149174562227675,0.7149174562227675,0.7229102987271744,0.14971209759704965,0.14971209759704965,0.12161708630480922,-3.4352449482665808,0.0003672017778616896,0.07134665831615498,10.15943587317126,0.025952830844807442,254,old,8.466666666666667,0.6958904109589041
72028382-a869-4745-bacf-cb8789e16953,5.00001560220736,6.985625871198881,7.116311585216044,4.091288181706471,-0.0031356176268282406,2.2961555755252805,0.008957651762977636,6.942922950424493e-05,0.005741988326249881,0.14036182425590657,0.044497188184248845,0.07882425678936839,0.3124488695702894,0.327806052486153,0.327806052486153,0.8114742510171422,0.8114742510171422,0.7675750509307329,0.09872166850311723,0.09872166850311723,0.08128550379547059,4.094423799333299,0.008888222533473392,0.09586463607165772,2.2961555755252805,0.04228312255780913,255,old,8.5,0.6986301369863014
af55d16f-0e31-4073-bdb5-26da54914aa2,12.707728294503191,12.571558951202968,10.981118690410156,5.757947211359058,3.0837584402561706,4.494768650020582,1.6578944421192838e-06,0.029715204639540464,0.010707682180905438,2.2540129491757557e-09,0.01912765521373788,0.009150221231999846,0.3335202225293017,0.34426082929786617,0.34426082929786617,0.7625954701884953,0.7625954701884953,0.7161871662182774,0.09187285764829767,0.09187285764829767,0.0719946291702627,2.6741887711028873,-0.029713546745098345,-0.01912765295972493,4.494768650020582,0.009928951706452641,258,old,8.6,0.7068493150684931
86b6ba67-c1db-4333-add0-f8105ea6e363,9.216703412183923,7.958133354172297,6.426284713402404,0.015466093811745678,-5.729784190555012,-3.097184219841066,1.0569843041997438e-10,0.0523759402768906,0.0685626656398118,0.08000334531138166,0.03183310404906983,0.03455112163429115,0.6027615659125445,0.6924104241024054,0.6924104241024054,0.6170339536459837,0.6170339536459837,0.6422842810658109,0.3595036718011215,0.3595036718011215,0.2922787477841595,5.745250284366758,-0.05237594017119217,0.04817024126231183,3.097184219841066,0.051556893637051474,262,old,8.733333333333333,0.7178082191780822
58b1e920-cfc8-467e-b28b-7654a55d0977,8.606942720814027,5.522390003813123,6.867959910955611,2.122173002804796,-5.4397586703715906,-1.9014094485600483,0.041860997581259746,0.05319214601266686,0.03756514801267728,1.8219888885138198e-08,5.368132030942071e-12,0.005813378641022122,0.3683087099396545,0.38576979219942586,0.38576979219942586,0.7684491410349691,0.7684491410349691,0.7721547302940664,0.16242778276006226,0.16242778276006226,0.14278886232087018,7.561931673176387,-0.011331148431407118,1.8214520753107254e-08,1.9014094485600483,0.0216892633268497,263,old,8.766666666666667,0.7205479452054795
08102cfc-a040-4bcf-b63c-faa0f4914a6f,7.7789932820669865,11.744570876296873,8.576214380066924,6.521107293090427,7.550536198893466,6.875037065055551,1.9843554291818573e-05,2.361824826534663e-11,4.1352494612463935e-11,0.14147632995977838,4.5394639815664016e-13,0.02717161146040556,0.3709711173821688,0.3733022399694619,0.3733022399694619,0.5878606136130609,0.5878606136130609,0.5350803685147981,0.09134483784350778,0.09134483784350778,0.08617805139579107,-1.029428905803039,1.9843530673570306e-05,0.14147632995932444,6.875037065055551,0.013585805750879027,295,old,9.833333333333334,0.8082191780821918
3e7ae7c0-fe8b-487c-9354-036236fa1010,5.000000100742227,9.885963900364434,10.289621866461095,7.607037652037199,0.002075723758384767,2.820126687277103,0.04909433727708079,0.05671902543300103,0.030769791409011787,0.027282095756627982,1.1014428211016611e-11,0.009546913290209461,0.3461702929024568,0.34675648702743445,0.34675648702743445,0.7776678467893335,0.7776678467893335,0.776761461995726,0.1047693962915304,0.1047693962915304,0.10434713907523023,7.604961928278815,-0.0076246881559202395,0.027282095745613553,2.820126687277103,0.020158352349610623,275,old,9.166666666666666,0.7534246575342466
5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,7.258293704300263,5.000000549302999,5.01077204850502,0.013977021543497607,0.12162257393641772,0.01741375624171263,4.895185625544465e-12,1.4164905147590297e-09,1.69698682043328e-08,0.04497530040062138,0.07485666028050175,0.07289833993361589,0.40448032520237115,0.4170273121815171,0.4170273121815171,0.5983024675095475,0.5983024675095475,0.5895024159844438,0.1468934463964615,0.1468934463964615,0.13726018247524507,-0.10764555239292012,-1.4115953291334853e-09,-0.029881359879880373,0.01741375624171263,0.036449178451742045,186,young,6.2,0.5095890410958904
03cf52f6-fba6-4743-a42e-dd1ac3072343,5.962493146779023,11.415876859841632,9.886797104854463,-4.948205478921288,-8.779241506182014,-7.354480251588592,0.09123112658946175,0.12291755214097388,0.1085719113925592,2.4955139578925515e-12,1.6483888281610718e-11,6.301918007476329e-09,0.3091822297093927,0.3171890405582189,0.3171890405582189,0.7605843299396705,0.7605843299396705,0.7269257191685143,0.0823782245238362,0.0823782245238362,0.07675436938512804,3.8310360272607262,-0.03168642555151213,-1.3988374323718167e-11,7.354480251588592,0.0542859588472386,187,young,6.233333333333333,0.5123287671232877
da188f2c-553c-4e04-879b-c9ea2d1b9a93,6.982279134233781,7.608185354582304,7.044859248050635,-2.4924707623557483,-2.0688549649737364,-2.171238312605209,1.5805323471257596e-10,0.02919309907794726,0.014845145988861698,0.04977614779856729,1.1616429403158475e-10,0.007177709714630004,0.2839568789980831,0.2888587315910627,0.2888587315910627,0.7294711035575682,0.7294711035575682,0.6621340075645729,0.04958404595799948,0.04958404595799948,0.04517994827062928,-0.4236157973820118,-0.029193098919894026,0.049776147682402995,2.171238312605209,0.011011427851745852,188,young,6.266666666666667,0.5150684931506849
7f6b86f9-879a-4ea2-8531-294a221af5d0,11.945274864753785,5.0000001321826035,9.62731816908044,-6.250297611373954,-3.6092566551321337,-4.681375267396982,1.852565140519159e-10,0.18961255455987103,0.1263955947365054,0.03527593989635833,0.032571412738531674,0.029862191579353062,0.3437497090860688,0.35050082102248575,0.35050082102248575,0.8329224544408182,0.8329224544408182,0.7861805455375738,0.13351189535586624,0.13351189535586624,0.11958820833433487,-2.6410409562418202,-0.18961255437461452,0.0027045271578266528,4.681375267396982,0.07812889315792923,276,old,9.2,0.7561643835616438
5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,10.956126375728816,8.171216307083533,10.088230670945954,-0.6184272222886038,-5.270728457619171,-3.279260104665341,0.10677332223344718,0.04411530079781471,0.07547363059252088,0.04541930787150174,3.155860002652025e-12,0.018305252685245764,0.3202710056750106,0.32429239289240286,0.32429239289240286,0.8048127347833408,0.8048127347833408,0.7203074701955423,0.11859853254600239,0.11859853254600239,0.09359240444898381,4.652301235330567,0.06265802143563247,0.04541930786834588,3.279260104665341,0.046889441638883325,278,old,9.266666666666667,0.7616438356164383
49e0ab27-827a-4c91-bcaa-97eea27a1b8d,5.000000170158572,5.0000877206653165,5.000000100871606,-4.886211251902109,-6.014913340684104,-5.584957407854203,0.08704103873868005,0.07153836646444506,0.07866420899589723,0.08933212396997414,0.03809180789634071,0.053158767925116916,0.2859027094588953,0.2852429568019943,0.2852429568019943,0.7636046011681743,0.7636046011681743,0.7171809914324827,0.0865382049657911,0.0865382049657911,0.0797033225547921,1.1287020887819947,0.015502672274234991,0.051240316073633434,5.584957407854203,0.06591148846050707,280,old,9.333333333333334,0.7671232876712328
edd22318-216c-44ff-bc24-49ce8be78374,9.496633824572445,7.976024626622962,10.123904424620193,-1.240696415746052,-6.019814564538631,-3.680472634062115,0.03784612239843517,0.15069464411217376,0.08131841747351826,0.15547246475199822,0.058143240909145896,0.08003753695731623,0.2768467473501914,0.2727849946543017,0.2727849946543017,0.8196040507248648,0.8196040507248648,0.7634209449250513,0.11581208028562177,0.11581208028562177,0.09745619539444303,4.779118148792579,-0.11284852171373859,0.09732922384285232,3.680472634062115,0.08067797721541725,281,old,9.366666666666667,0.7698630136986301
41431f53-69fd-4e3b-80ce-ea62e03bf9c7,9.835586992674292,11.441092033919261,16.65229678438607,0.005263425969911158,-5.038357558820888,-0.42766512468226064,3.0592540372495005e-11,0.015827585476289978,8.537324120095003e-12,0.1405923518329225,0.020091428041231006,0.014970481617237606,0.32259756842069004,0.3283483901618069,0.3283483901618069,0.6533031109207759,0.6533031109207759,0.6526361918455167,0.08772067211944544,0.08772067211944544,0.08018972948825363,5.043620984790799,-0.01582758544569744,0.1205009237916915,0.42766512468226064,0.007485240812887465,191,young,6.366666666666666,0.5232876712328767
a66f1593-dafd-4982-9b66-f9554b6c86b5,12.01405479396485,10.74119829903762,13.20299438148735,9.633410419345092,0.006878365104246524,2.065997518890236,0.05992689181531448,5.445775608392583e-11,0.02950243080967247,3.352772427410154e-11,0.01631489520620588,0.018390260771600584,0.27040160724830287,0.267007044157026,0.267007044157026,0.7025022843023718,0.7025022843023718,0.6444411579412629,0.06940533612407757,0.06940533612407757,0.07159368743761267,9.626532054240846,0.05992689176085672,-0.016314895172678156,2.065997518890236,0.02394634579063653,193,young,6.433333333333334,0.5287671232876713
a82800ce-f4e3-4464-9b80-4c3d6fade333,5.000019790108206,13.87881558375339,13.425354206837966,-0.02022064127408265,0.0006816972796810836,1.493628904685643,0.01058341290629569,0.06159119815716578,0.03201711505687198,0.34587408506471995,2.2409749272709668e-11,0.017889432957182018,0.25885841953055433,0.2616019003096426,0.2616019003096426,0.6329546321999869,0.6329546321999869,0.6315041090958569,0.05378670265349689,0.05378670265349689,0.05205458176220648,-0.020902338553763732,-0.05100778525087009,0.3458740850423102,1.493628904685643,0.024953274007026998,194,young,6.466666666666667,0.5315068493150685
