timepoint,y_var,n_perm,formula,observed_val,observed_val_p,p_perm,ave_null_dist,null_dist,p_corrected,reject
0,ave_wheel_velocity,10000,ave_wheel_velocity ~ age_years ,0.18972184400740544,1.1587733165349375e-105,9.999000099990002e-05,1.595139699584376e-05,"[-0.00211629 -0.01427539  0.0013722  ... -0.00742978  0.00936193
  0.01946396]",0.00019998000199980003,True
0,ave_speed_paw_l,10000,ave_speed_paw_l ~ age_years ,18.90142282236994,4.817458937115057e-07,9.999000099990002e-05,-0.011653057958319085,[0.47334082 0.1013335  2.68890341 ... 4.58221977 3.23999168 1.26547533],0.00019998000199980003,True
0,ave_speed_paw_r,10000,ave_speed_paw_r ~ age_years ,34.33950426024186,1.381054018830425e-20,9.999000099990002e-05,0.05827716836387638,"[-0.84111629 -1.9679003  -6.71623268 ...  2.54624675  0.22924858
  0.60150947]",0.00019998000199980003,True
0,ave_speed_nose_tip,10000,ave_speed_nose_tip ~ age_years ,5.654993131289134,3.491029856331036e-09,9.999000099990002e-05,0.0008495652438301946,"[ 0.0032785   0.51356064 -0.12523563 ... -0.07078817  0.46358062
 -0.42303838]",0.00019998000199980003,True
0,cv_wheel_velocity,10000,cv_wheel_velocity ~ age_years ,0.16903158845824107,0.03795599998093202,0.0327967203279672,-0.001675348531404519,"[ 0.06916348  0.05085199 -0.10914801 ... -0.01206307  0.04279657
  0.0498061 ]",0.05247475252474752,False
0,cv_speed_paw_l,10000,cv_speed_paw_l ~ age_years ,-0.11953083189485178,0.1287785396855825,0.1297870212978702,0.0007419247630443325,"[ 0.00752592 -0.16310439  0.0679274  ... -0.06615056  0.17143354
 -0.06710842]",0.14832802434042308,False
0,cv_speed_paw_r,10000,cv_speed_paw_r ~ age_years ,-0.143163745913705,0.09292190205932438,0.0928907109289071,7.644631780338562e-05,"[-0.06869344  0.22244858  0.10229014 ... -0.11686624  0.04013892
  0.16010803]",0.12385428123854281,False
0,cv_speed_nose_tip,10000,cv_speed_nose_tip ~ age_years ,0.02483304627043245,0.36699777724314775,0.37036296370362964,0.00021845836599768123,"[ 0.02588944  0.03556887 -0.0160146  ... -0.05001291  0.0631353
  0.03726634]",0.37036296370362964,False
