cluster_region,y_var,n_perm,formula,observed_val,observed_val_p,p_perm,ave_null_dist,null_dist
MOs,n_cluster,1000,n_cluster ~ age_years ,-2.1186886136733496,0.6020115201400045,0.5924075924075924,0.12447463434186508,"[-1.62570885e+00  1.02165923e+00  5.56503917e+00 -1.29663860e+00
 -5.38228140e+00 -8.97917229e-01  9.59932491e-01  5.61905006e+00
 -2.75436433e-01  1.31965757e+00  2.34643308e-01  6.03341165e+00
  5.76231449e+00  4.60431252e+00 -2.97702394e+00 -3.92398719e+00
  4.81451709e+00  7.96195517e+00  1.80554711e+00  4.03980481e+00
  3.28427787e+00 -4.02116510e+00  1.48148173e+00  5.53313312e+00
 -7.87810073e-01  5.67034999e+00  1.75633255e+00  4.21497529e+00
 -1.56711015e+00  3.15561099e+00  3.59624815e+00  1.31444417e+00
  5.51061120e+00  4.97190485e-01  3.79873687e+00  2.92616394e-01
 -1.62174666e+00 -1.62883689e+00  5.30082370e+00  5.18571167e+00
 -5.23797429e+00  5.95792152e+00 -1.39882137e+00 -3.43476108e+00
  1.56635599e+00 -2.13292621e-01  1.15595659e+00 -6.52318624e-02
  5.92700102e-01  5.74855109e+00  7.04752358e+00 -1.70349288e+00
 -4.68618730e+00  4.09193888e+00  3.21462675e+00  6.80040809e+00
 -5.48279589e+00  3.10743910e+00  7.26169034e+00 -2.19501289e+00
  6.23256380e+00  3.03486848e+00  3.97161345e+00 -4.49772763e-01
 -3.26980888e+00 -5.45985690e+00  1.90167948e-02  3.37061189e+00
  2.89243820e+00  2.30478296e+00  3.35935093e+00 -5.70723806e-01
 -3.65497539e+00  4.75550133e+00 -4.68749565e-01 -1.06730582e-01
  4.11717177e+00 -1.40236649e+00 -2.06509479e+00  4.15220587e+00
 -1.36545557e+00 -3.27585643e+00  1.32487098e+00 -3.24707843e+00
  2.40273788e-01 -5.17916706e+00 -2.62715720e-01  2.35462313e+00
 -1.50079562e+00 -4.22803309e+00  2.39758161e+00 -9.19786972e+00
 -1.28871422e+00 -1.93898747e-01  7.03438580e+00  3.06573185e+00
 -8.21712359e+00 -3.73484479e+00  5.87283872e+00 -1.45324934e+00
  2.05516503e+00  2.08331743e+00  4.57303208e+00  7.09527839e+00
  1.67229242e+00 -2.34620170e+00  5.71164017e+00 -1.34710438e+00
  7.39244259e+00  2.04765487e-02  7.47642558e-01 -4.40382917e+00
 -4.99273563e+00  3.83919291e+00  1.08403814e+01 -1.72351236e+00
 -1.35294339e+00 -5.47883370e+00  6.93006052e-01 -2.09866913e+00
 -1.56731869e+00 -3.18394907e-01  1.84454339e+00 -4.90661014e+00
 -1.49954440e+00 -1.40799697e+00 -2.82750343e+00 -5.86170631e+00
  5.23450916e+00  1.05502503e+00  8.26260735e-01 -1.35502876e+00
  2.78170543e+00 -9.54222025e-01 -1.70474410e+00 -9.29817567e+00
 -1.13669127e+00  6.64338027e+00 -1.07454746e+00  1.80283614e+00
 -1.72664041e+00  3.12537322e+00  7.02291630e+00  2.98982464e+00
  6.65630666e-02  2.48516684e+00  5.56295380e+00  8.81757953e+00
 -5.70884921e+00  1.83932998e+00  4.88896455e+00  3.52049234e-01
  2.79296639e+00  2.55732040e+00 -3.83973853e+00  3.01088681e+00
 -7.88435682e-01 -1.74499160e+00  6.36623556e+00  3.42316303e+00
  3.71860181e-01  6.38854894e+00  2.74375183e+00 -5.60270425e+00
  5.97147638e+00  3.27233417e-01  1.15804196e+00 -7.81611118e-02
 -5.09220743e+00  7.22644771e+00  3.29574737e+00  3.43171302e+00
  1.55551211e+00 -1.70474410e+00  2.83237975e+00  1.24173328e+01
  3.21921455e+00  1.58241329e+00  9.43422131e+00 -3.68396193e+00
  5.53021075e-02  4.96591443e+00 -3.91814818e+00  5.75334743e+00
  1.59346571e+00 -1.85822680e+00  3.85525021e+00 -4.98272589e+00
  5.80604997e-01  2.96083810e+00  1.00101414e+00  4.97863515e+00
 -8.24214795e+00 -8.58295336e-01  6.93423125e-01 -1.62925396e+00
  5.13628857e+00  1.35927947e+00  7.54967895e+00  3.21587797e+00
 -3.68187657e+00 -1.18465461e+00  2.71685065e+00 -2.86900215e+00
  3.75848937e+00  3.60646642e+00 -1.59296865e+00 -4.67930560e+00
 -2.61583911e+00  1.34739290e+00  3.80618705e-01  8.92080499e+00
  2.39132552e+00  2.95479055e+00 -1.05479365e-01  1.63976076e+00
  3.88110870e+00  4.01999387e+00 -1.69848801e+00 -6.82785489e+00
 -1.63300762e+00  5.55372107e-01 -5.67387225e-01  3.52972507e+00
  7.74653719e+00 -3.41223916e+00  1.04522383e+00 -3.20307727e+00
 -8.83147147e+00  3.35726557e+00 -7.79275226e+00  2.04432115e+00
 -7.64865369e+00 -3.33716610e+00 -5.32993879e+00 -6.17435932e-01
  8.04990035e-01  6.18141528e-01  1.63121078e+00  4.15908757e+00
 -2.06827997e-01  1.35448313e+00 -3.71154586e-01 -1.08309745e+00
 -1.53937483e+00 -6.42877359e-01  8.47453735e+00  2.34419632e+00
 -1.28418355e-01  5.69391459e+00 -6.46687859e+00 -5.05660486e-01
  2.81945050e+00 -7.88018610e-01  7.86638842e-01 -2.79768274e+00
 -3.20599678e+00  8.41066811e-01  4.92816937e+00  8.15651952e+00
 -4.53103630e+00 -1.08498941e+01  5.09166181e+00 -4.38526944e+00
 -7.82632660e+00 -3.03103484e+00 -2.28364081e+00 -5.99016466e+00
  3.80582711e+00 -7.12397641e+00  1.03729945e+00 -3.89896284e+00
  2.60153009e+00 -1.51476755e+00  4.46396761e+00  9.52425185e-01
  1.54842187e+00  5.68926966e-01  9.27510813e+00  6.06239820e+00
 -6.53778093e+00 -1.35482022e+00  2.85448460e+00 -6.27862746e-01
 -1.75938060e+00 -5.34224243e+00 -5.02115369e-01 -4.31707808e+00
 -7.55904023e-01 -8.37394287e+00 -4.64406297e+00 -5.28948275e+00
  3.11765738e+00 -1.08622549e+00  3.99386970e-01  4.69210630e+00
 -7.44017455e-01  6.39855868e+00 -3.92523841e+00  1.10257131e+00
  5.28679464e-01  3.88006602e+00 -3.13551152e+00 -5.50495786e-01
  5.35837971e+00  4.08589133e+00  1.49378537e+00  7.17613333e-01
 -1.26223011e+00  6.82996311e-01 -5.92843792e+00 -6.42251750e-01
 -3.56259382e+00  3.72700039e+00  5.77128155e+00  1.14365295e+00
 -2.72099852e-01  4.36470434e+00  1.14303306e+01 -3.33800024e+00
 -2.50656609e+00 -5.79518323e+00  7.92879790e+00 -4.71955310e+00
 -1.63035378e-01 -5.46116525e-01 -1.34022268e+00  3.75405298e-01
 -8.44004888e+00 -1.27036303e+00  3.32306562e+00 -2.81332296e+00
 -3.55946577e+00 -4.32750489e+00 -7.24138234e+00  1.96174078e+00
  4.76738790e+00 -3.31318443e+00 -5.13167792e-01 -5.08282330e+00
 -4.34189390e+00 -5.24297916e+00 -2.54999877e-01  1.25876498e+00
 -1.06182103e+01 -1.46784688e+00  3.90071111e+00  9.51325370e-02
  8.86736257e-01 -1.28975690e+00  4.39473356e+00 -1.70119898e+00
  1.65200727e-01 -4.44345107e+00  3.28969981e+00 -1.32917026e+00
  2.70079336e+00  5.27058594e+00  4.83218555e-01  3.51074827e+00
 -2.77730332e-01 -6.07426191e-01 -4.31353296e+00 -2.44629911e+00
  6.63393901e-01 -1.40194942e+00 -2.79580592e+00 -6.69126363e+00
  3.55537503e+00 -3.44253405e-01  1.40265501e+00  4.14928636e+00
 -2.40521746e+00 -1.68201364e+00 -6.04355280e-02  7.92316742e+00
 -6.47897370e+00  2.08477719e+00  6.07240794e+00  2.47682539e+00
  1.79240932e+00 -6.93045474e+00  2.39856716e-01  4.42872498e+00
 -2.51907827e+00  3.93678789e+00  6.57664866e+00  2.65137026e+00
 -4.12981250e+00 -2.18959095e+00  3.13809394e+00 -3.37580244e-01
 -3.87018483e+00  3.38911449e-01 -2.95872988e-01 -1.62529177e+00
 -5.71218579e+00 -1.11946046e+01 -1.61444789e+00 -4.82361270e+00
  3.81333441e+00 -3.37407702e+00  1.64455710e+00  8.83134292e+00
  6.63149370e+00  6.37499408e+00  3.46466175e+00  6.74097525e+00
 -9.04647524e-02  9.64213198e+00  6.22735039e+00 -3.52526582e+00
 -5.61542496e+00  1.12759566e+00 -4.96583445e+00  1.50692315e+00
  7.45270958e+00  9.42337742e+00 -4.05265408e+00 -2.84543755e+00
 -4.01809419e-01  2.30645125e+00  1.63079370e+00 -5.76979894e-01
  8.74138380e-04 -9.07358209e+00  4.19808385e+00 -7.72169852e-01
 -1.30477151e+00  5.90453623e+00  2.05412235e+00 -2.81874491e+00
  2.77127862e+00 -1.97688394e+00  4.11049861e+00 -7.15734222e+00
 -1.12814128e+00  2.92663815e+00  5.73874703e-02 -1.38943724e+00
 -4.64906784e+00  1.62370347e+00  1.43018180e+00 -5.30971077e+00
 -1.18590583e+00  2.70725798e+00  1.05544211e+00 -2.97124206e-01
  4.45333226e+00 -1.82319270e+00 -1.36941776e+00  5.02493020e+00
  1.49128293e+00  3.29735852e-01  3.85253923e+00 -4.45158398e+00
  2.53521555e+00 -3.38867456e+00 -3.29566738e+00  7.57011550e+00
 -4.75634119e-03 -2.46840396e+00  6.45548908e+00 -2.47445151e+00
  7.79533468e+00  3.16389530e-01  2.65741781e+00 -7.01476053e-01
  2.94186130e+00 -2.00571908e-01 -8.51783291e+00  6.24757841e+00
  3.20023775e+00  2.05141138e+00 -4.95186252e+00  3.96884534e-01
  6.24653573e+00 -1.83695610e+00  6.44652202e+00  3.59374571e+00
  3.86984775e+00 -1.76730498e+00 -1.90473039e+00  8.46411053e+00
 -1.38234701e+00  1.04897748e+00 -5.73387357e+00  4.41913231e+00
 -2.30240908e+00  1.41871231e+00 -4.01157243e+00 -4.74270063e+00
  2.44429373e+00  1.35969654e+00 -6.16184715e-01 -2.23776283e+00
 -4.25493427e+00  5.93894472e+00  3.43046180e+00  3.36101922e+00
 -3.36573557e+00 -9.59226896e-01  2.25640255e+00  9.79534901e-01
 -7.58213062e+00 -7.69578289e+00 -1.51184804e+00  9.19398752e+00
 -7.23762868e+00 -1.32589081e-01 -2.10763619e+00  2.44235977e-01
  2.62795706e-01  1.26689790e+00 -2.49843318e+00 -2.75722670e+00
  3.83418804e+00  4.18828264e+00 -3.32366837e-01 -4.77147863e+00
  1.30166632e-01  4.67479779e+00 -1.93872180e+00  2.69557995e+00
 -3.07670428e+00 -6.44962721e-01  3.72741747e+00  2.95791859e+00
  2.02054801e+00  6.90092258e+00 -2.21294701e+00  3.30262906e+00
  8.76210888e+00 -1.21567910e+01 -6.31902637e+00  5.90182526e+00
  3.47669972e-01  5.77476953e-01 -9.02562161e-02 -3.39805869e+00
 -5.76979894e-01  2.87638091e+00  1.47939637e+00  7.85179088e-01
 -9.23984264e-01  1.87936895e+00 -4.24096234e+00 -7.43391846e-01
  7.39926715e-01 -7.58197922e-01 -3.74944232e+00  2.15484538e+00
  6.18767137e-01  2.20906481e+00  9.86625135e-01  1.70690945e+00
 -4.31770369e+00 -3.53464996e+00 -1.83507927e+00  1.96174078e+00
  6.92797516e-01  4.26773497e+00 -3.78864715e+00 -1.44407375e+00
  2.76397985e+00 -4.08274043e-01  1.83974706e+00 -1.06261347e+01
 -2.34974681e+00  1.65706928e+00 -3.39013431e+00  2.19154776e+00
 -3.00517634e+00  9.49448829e+00  5.14838368e+00 -2.30991638e+00
  3.34788144e+00 -4.12236233e-01 -1.52248339e+00 -1.89096700e+00
  2.75063353e+00 -3.47125493e+00 -9.76988473e+00  6.32739067e-01
 -3.33674903e+00 -7.16547513e+00  4.20058629e+00  3.14304168e-01
 -1.84425487e+00 -1.69410875e+00 -1.88685340e-01 -2.54410263e+00
  2.05182845e+00 -2.78183398e+00  6.32390269e+00 -2.03923629e+00
 -1.19779240e+00  2.32042318e+00  2.97209906e+00  6.61459941e-02
 -2.18062389e+00 -4.73456771e+00 -5.71510530e+00 -6.41682989e+00
  4.41975792e+00  2.53563262e+00  1.99489805e+00 -1.72955991e+00
 -6.45457495e+00 -3.31964905e+00  3.35476313e+00 -3.89374943e+00
 -2.80936077e+00 -2.64399150e+00 -5.53930922e+00  1.01478325e+01
 -3.96527737e+00  2.33898291e+00 -8.07365063e+00  5.37855060e-01
  1.44623910e+00  4.66708194e+00  3.25758523e+00  1.71483383e+00
 -4.84008707e+00 -6.61765032e+00  4.33967998e+00  3.52305191e+00
  1.62140957e+00 -4.66283123e+00 -3.93045182e+00  2.65220440e+00
  9.64520289e-01 -2.52846240e+00  2.15463684e+00 -7.05974724e+00
 -2.86629118e+00 -2.51094536e+00  9.24820695e+00  3.20774506e+00
  1.03896774e+00  4.37096043e+00  1.18244070e+00 -2.10096303e+00
  1.74584860e-01 -2.52741972e+00  5.83801316e+00 -6.07009118e-01
 -1.17902414e+00  7.66145439e+00  5.22762747e+00  1.08609694e+00
  4.73631599e+00  2.11355519e+00  4.52146649e-01 -2.87942896e+00
 -4.18424047e+00 -4.37192312e+00 -3.48543539e+00 -5.65462978e+00
 -3.02686411e+00  2.83050292e+00 -1.00760731e+00  2.64511417e+00
 -5.37143751e+00  6.78727031e+00  1.44248544e+00  1.86643970e+00
 -3.39930991e+00 -2.84403493e-01 -1.39470778e-01 -1.55939431e+00
 -3.03797367e-01 -4.36712679e+00 -2.82318130e-01  1.16805170e+00
  9.70150769e-01 -7.42489426e+00 -1.16531787e-01  6.36415019e+00
 -2.17269951e+00 -6.67791731e+00 -2.32895032e-01 -8.91869677e-01
 -5.37727653e+00 -2.93489961e+00 -2.01733998e+00 -3.60727772e-01
  2.00886998e+00  4.89266107e-01 -3.48168174e+00 -6.37455415e-01
  6.18168095e+00 -8.63091671e-01 -4.40925112e+00 -5.58628701e-01
 -6.11388380e-01 -6.31824936e-01  9.17667900e+00  6.94048734e-01
 -3.82972879e+00 -1.85906094e+00  6.41816109e+00 -4.13085518e+00
  2.00511633e+00 -4.82861758e+00 -1.04973164e+00 -1.38109579e+00
  8.20552555e+00  2.92205035e+00 -4.09415280e+00  3.13162931e+00
 -3.37929043e+00 -6.71795627e+00  5.70538408e+00 -6.20349727e+00
 -2.09053622e+00 -3.78113984e+00 -1.68055389e+00  2.92059060e+00
 -3.02039949e+00  3.16180994e-01 -1.59859913e+00  1.54550237e+00
  2.96667712e+00  8.78859299e+00 -5.95200252e+00  6.12329079e+00
  6.64859368e+00  3.43338131e+00  1.24750402e+00 -3.67400932e-01
 -1.22031432e+00 -4.21030750e+00  1.59221449e+00  6.70635823e+00
  2.09019913e+00  3.53598116e+00 -1.58421013e+00  2.15457971e-01
 -3.00955560e+00 -2.65629514e+00 -2.19939215e+00 -1.41029087e+00
  1.17117974e+00 -2.46777835e+00 -4.96187226e+00 -6.38081024e-01
  1.67854851e+00 -2.13703981e+00  1.05648479e+00 -3.04730067e+00
  3.74847963e+00 -2.16936293e+00 -5.47612273e+00  3.87485262e+00
  2.43261570e+00  6.08825669e+00  9.49714213e-01  5.83613633e+00
 -4.72268114e+00 -1.05141507e+01 -6.07086820e+00  9.79743438e-01
  1.62224372e+00 -3.88749334e+00 -5.35850826e+00 -9.95929281e-01
  5.78504494e+00  1.20746506e+00 -3.24916665e-02  2.60090448e+00
 -6.85100242e+00 -7.27579082e+00  8.86319184e-01  2.65470684e+00
 -5.34328511e+00 -9.56739601e+00  8.44555081e+00  1.07250609e+01
 -1.79399763e+00  6.96682004e+00  2.73103112e+00  2.30889655e-01
 -5.26216450e+00 -9.57615453e+00  3.57560305e+00 -3.63891810e+00
  1.82348123e+00 -1.11416935e+00  5.41593573e+00 -1.76125743e+00
  1.78844713e+00 -5.22984138e+00 -2.37289434e+00 -7.52895387e+00
 -8.64551424e-01 -1.41154209e+00  1.76967887e+00  4.66118580e-01
  9.64937362e-01 -4.98778789e-01 -4.44803886e+00  2.15213441e+00
 -1.42968474e+00 -8.13245786e+00 -6.23394357e+00  9.72512942e+00
 -5.99501812e-01 -5.36330460e+00  5.46193654e-03  4.01415485e+00
 -1.39679314e-01  4.83453658e+00  8.39883868e+00 -1.47660541e+00
 -5.61083716e+00 -5.34647029e-01  5.11996561e-01 -5.07552453e+00
  2.74890811e-01  5.84072413e+00  3.33578633e+00 -1.48557247e+00
 -2.35600290e+00 -1.50371512e+00  2.16402097e+00 -9.83625640e-01
  4.15992171e+00  7.13427468e+00 -1.29476177e+00  1.45270372e+00
 -4.96604298e+00 -3.96110665e+00 -3.59491694e+00  7.03855652e+00
  1.49399390e+00 -4.22469651e+00 -4.61737032e+00 -4.83967000e+00
  1.89772014e+00 -6.21705213e+00 -4.77898594e+00 -2.78558764e+00
 -1.01448901e+00  1.84579461e+00  3.60041887e+00 -1.55856017e+00
  3.30471443e+00 -8.48363296e+00  6.32739067e-01 -2.13599712e+00
  4.19975214e+00 -3.49648782e+00 -1.01198657e+00 -7.30045524e-01
  3.45632030e+00  1.42246596e+00  5.49205147e+00 -8.79602031e+00
 -4.11402088e-01  6.65172172e+00  5.20552262e+00 -1.05807309e+00
  7.48461563e+00 -6.77947448e+00 -4.93893327e+00 -7.55835748e+00
 -5.85670144e+00 -2.06926552e+00 -4.80004810e+00 -7.95812153e+00
 -1.16859732e+00  3.22213406e+00  1.96403468e+00  2.61320812e+00
  8.75001377e+00  3.44255691e+00  1.05043724e+00 -6.03499996e+00
  2.16589780e+00 -3.28336374e+00  6.54426841e-01  2.31750368e+00
  6.08054085e+00 -6.75299037e+00  1.60404393e-01 -1.81756223e+00
  1.57323769e+00  9.80369047e-01 -2.52741972e+00  1.78615323e+00
  5.73457916e+00 -4.34752438e+00 -3.02102510e+00 -1.11526917e-01
  2.03118336e+00 -4.86573703e+00  1.44790739e+00  4.15444263e-01
  1.22122845e+00  3.32238288e-01  5.98607392e+00 -5.57663721e+00
 -1.04766142e+01  6.87986041e+00 -2.04653506e+00 -7.75355030e-02
 -3.68917534e+00  1.26830052e-01  2.14400149e+00  7.25376596e+00
 -2.59587676e-01  2.81256880e+00 -5.28322667e+00  4.67730022e+00
 -1.64468565e+00  3.48655521e-02 -5.02193071e+00  8.46619590e+00
  5.82195586e+00  1.73839843e+00  1.80075077e+00  6.18975673e-01
  1.94505788e+00  2.52785965e-01  4.57011257e+00  4.06378649e+00
 -3.12862982e+00  2.18570875e+00  6.18439192e+00  5.88722772e+00
 -5.16019026e+00  3.97807807e+00 -5.69264052e-01 -3.71148872e+00
  2.31875489e+00  1.81258021e-01  3.97807807e+00 -5.91092087e+00
  4.27148862e+00 -7.60215010e+00  3.85832112e-01 -3.31860637e+00
  1.18098095e+00  5.64032076e+00  2.43115595e+00 -1.20446556e+00
 -1.62132959e+00 -5.60979448e+00 -3.97320175e+00 -2.83751317e+00
 -2.40062966e+00 -1.85259632e+00  4.25751669e+00  3.11286105e+00
 -1.71683920e+00  3.71469675e+00  3.24173647e+00  2.68953240e+00
  8.73807007e-01  6.43255009e+00 -5.38123872e+00  4.01957679e+00
 -4.66012026e+00  2.67222389e+00  3.71026036e-01 -9.38373268e-01
  5.17549340e+00 -4.35878534e+00 -8.41836110e+00  7.17196261e-01
 -6.56885283e+00  4.52131508e+00 -8.09080774e-01 -1.41904939e+00
  9.74530031e-01 -1.87824628e+00 -1.89492919e+00 -1.92183037e+00
  4.65075898e-01  3.35789118e+00  1.87665798e+00  4.02520727e+00
  2.29789841e-02  4.51902119e+00  7.55927161e+00 -2.35537729e+00
  4.87832920e+00 -2.66088294e+00 -2.48779783e+00 -5.22900723e+00
 -1.43844327e+00 -1.17547902e+00  1.84099827e+00 -2.32060887e-01
 -4.48515832e+00 -2.40042113e+00  7.36381599e-01 -8.38603798e+00]"
